"id","len","productId","rating","title","text","certifiedBuyer"
"7ca31ffe-1d59-458c-94da-ca88374f2ee1",33,"WMNE2GP44XA3KGBG",1,"Very poor","third class product worst product","true"
"8131ddae-f650-413e-93eb-bd9631a45e26",9,"WMNE2GP44XA3KGBG",5,"I like this product","Very good","true"
"876118d0-cac2-4c20-9479-a96ff0b9b298",4,"WMNE2GP44XA3KGBG",5,"Highly recommended","good","true"
"879aa513-9a2d-4903-b177-1111b0dc446e",18,"WMNE2GP44XA3KGBG",5,"Brilliant","Thanks to Flipkart","true"
"9009a40a-1d41-4386-a538-8af5ba96faa5",12,"WMNE2GP44XA3KGBG",4,"Pretty good","good product","true"
"9174fe63-9cc3-4a59-9222-dba3eb1fba83",24,"WMNE2GP44XA3KGBG",5,"Wonderful product","Awesome product trust me","true"
"92bc9120-35b0-4a9c-b5bf-ddc839f8f34e",27,"WMNE2GP44XA3KGBG",5,"Simply awesome","Good product at this price.","true"
"9645c590-ba84-442a-94a6-ebe29cf1918a",102,"WMNE2GP44XA3KGBG",2,"Moderate","this machine facing problem, getting extra time, some time take extra water and not set proper program","true"
"9a881f63-837c-4b25-87b6-d30b148f51bb",14,"WMNE2GP44XA3KGBG",5,"Worth every penny","superb product","true"
"9c2aff35-93c6-468a-9429-94abf0628b48",342,"WMNE2GP44XA3KGBG",4,"Worth the money","It's awesome machine in this price range .I paid for this machine just 10,619 rupees. I bought this machine in the sale. But I disappoint from one thing that I got this machine in dusty condition i.e. machine is full of dust outside the machine. 
 Product is good . It is slim and small. It doesn't take more space like other washing machine.","true"
"9c6098f7-5c5c-4dd8-9461-1f703bfc1605",28,"WMNE2GP44XA3KGBG",5,"Worth every penny","happy with the product......","true"
"9d878edf-bbc5-4230-a322-a05faa621188",49,"WMNE2GP44XA3KGBG",4,"Value-for-money","Delivery date was 25th. but delivered on 27 th.
.","true"
"9dd19526-5f57-4465-b596-6834bc7e917c",235,"WMNE2GP44XA3KGBG",5,"Great performance and real quick installation","This washing machine is affordable and offers a great performance. Doesn't take too much space either. The product was delivered in a day and the installation was even more quicker (5 hrs after the delivery). A good product from Haier.","true"
"9ee34811-0c3b-4865-8b87-b3519b19b751",163,"WMNE2GP44XA3KGBG",5,"Excellent","Received with perfect package.Demo done next day only.Till date machine is working very fine and so less sound when compared to my previous machines.worth for cost","true"
